STATEFP,COUNTYFP,GEOID,city_x,ALAND,AWATER,SNI_raw,SNI_Score,point_count_311,311_score_raw,311_score_log,311_score_sqrt,311_score_yj,ES_raw,ES_log,ES_sqrt,ES_yj,Raw_status,Log_status,SQRT_status,YJ_status,Raw_score,Log_score,SQRT_score,YJ_score,TRACTCE_y,NAME_y,population,median_hh_income,median_home_value,median_gross_rent,median_year_built,land_area_sqmi,pop_density_sqmi,pct_indv_poverty,unemployment_rate,pct_vacant,pct_renter,pct_no_vehicle,pct_no_internet,pct_smartphone_only,pct_limited_english_pop,pct_foreign_born,pct_under_18,pct_65_plus,pct_bachelors_plus,pct_non_white,pct_white_nh,pct_black_nh,pct_hispanic,pct_asian_nh,pct_aian_nh,pct_nhpi_nh,pct_other_nh,pct_two_plus_nh
17,31,17031241100,chicago,330813,0,55.88233997,66.90598754,1741.0,23.5,83.75,48.48,59.4,-43.40598754,16.84401246,-18.42598754,-7.505987537,negative,positive,negative,negative,1.0,0.0,1.0,1.0,241100,2411.0,3498.0,101016.0,516400.0,1926.0,1950,0.1277276133904722,27386.4,0.14,0.063838,0.062467,0.677107,0.272779,0.02221,0.082574,0.101,0.112636,0.1,0.055,0.669,0.43482,0.56518,0.058319,0.26558,0.040309,0.003716,0.0,0.0,0.066895
17,31,17031241200,chicago,328117,0,58.55945466,73.17800054,1156.0,15.61,79.16,39.51,51.08,-57.56800054,5.981999458,-33.66800054,-22.09800054,negative,positive,negative,negative,1.0,0.0,1.0,1.0,241200,2412.0,1692.0,151891.0,575200.0,1629.0,1938,0.1266866819709068,13355.78,0.112,0.042978,0.056623,0.531618,0.258307,0.021436,0.036442,0.064,0.093381,0.109,0.088,0.792,0.349882,0.650118,0.080378,0.137707,0.088652,0.0,0.0,0.0,0.043144
17,31,17031241300,chicago,164085,0,51.7220778,55.892712,628.0,8.48,72.32,29.12,40.64,-47.412712,16.427288,-26.772712,-15.252712,negative,positive,negative,negative,1.0,0.0,1.0,1.0,241300,2413.0,1844.0,173929.0,616200.0,2329.0,1943,0.0633535726926561,29106.49,0.096,0.022152,0.043376,0.463235,0.252451,0.0,0.0,0.024,0.092733,0.177,0.101,0.816,0.307484,0.692516,0.040672,0.16269,0.086226,0.0,0.0,0.0,0.017896
17,31,17031241400,chicago,518625,0,68.98261537,91.3302628,5111.0,69.0,95.84,83.07,87.64,-22.3302628,4.509737199,-8.260262801,-3.690262801,negative,positive,negative,negative,1.0,0.0,1.0,1.0,241400,2414.0,5693.0,186537.0,698300.0,2539.0,1998,0.2002422320000534,28430.57,0.048,0.038019,0.005876,0.711119,0.288881,0.042852,0.0,0.036,0.135781,0.111,0.064,0.856,0.281925,0.718075,0.027051,0.075531,0.083963,0.0,0.0,0.0,0.09538
17,31,17031241500,chicago,302473,0,65.6742242,87.07667299,2463.0,33.25,87.65,57.66,67.41,-53.82667299,0.573327012,-29.41667299,-19.66667299,negative,positive,negative,negative,1.0,0.0,1.0,1.0,241500,2415.0,2769.0,190000.0,718200.0,2424.0,1980,0.1167854782159598,23710.14,0.041,0.025729,0.116867,0.582976,0.240343,0.016452,0.027182,0.014,0.133261,0.094,0.015,0.86,0.34814,0.65186,0.009751,0.131455,0.100397,0.0,0.0,0.014085,0.092452
17,31,17031241600,chicago,293931,0,70.15990409,92.80682742,1482.0,20.01,81.95,44.73,55.99,-72.79682742,-10.85682742,-48.07682742,-36.81682742,negative,negative,negative,negative,1.0,1.0,1.0,1.0,241600,2416.0,3779.0,117027.0,545800.0,2150.0,1958,0.1134873935772624,33298.85,0.136,0.061983,0.01179,0.73102,0.242408,0.022234,0.034165,0.132,0.188674,0.064,0.031,0.733,0.441387,0.558613,0.0,0.263826,0.129135,0.0,0.0,0.0,0.048426
17,31,17031242000,chicago,326757,0,60.56873904,77.90571661,2226.0,30.05,86.51,54.82,64.98,-47.85571661,8.604283392,-23.08571661,-12.92571661,negative,positive,negative,negative,1.0,0.0,1.0,1.0,242000,2420.0,4575.0,137333.0,611200.0,1713.0,1989,0.1261615830352209,36263.02,0.067,0.054383,0.089005,0.655993,0.297209,0.059524,0.066913,0.075,0.12306,0.087,0.166,0.73,0.43082,0.56918,0.162623,0.138579,0.073005,0.0,0.0,0.029508,0.027104
17,31,17031242100,chicago,327980,0,53.70278194,61.39257654,2484.0,33.54,87.74,57.91,67.62,-27.85257654,26.34742346,-3.482576538,6.227423462,negative,positive,negative,positive,1.0,0.0,1.0,0.0,242100,2421.0,3792.0,219385.0,646800.0,2147.0,2000,0.1266337859751796,29944.62,0.059,0.025873,0.059576,0.411544,0.214453,0.0,0.003285,0.035,0.125264,0.117,0.016,0.888,0.377901,0.622099,0.015032,0.137922,0.083333,0.0,0.0,0.011603,0.130011
17,31,17031242200,chicago,326986,0,54.75077853,64.19669466,1442.0,19.47,81.64,44.12,55.43,-44.72669466,17.44330534,-20.07669466,-8.766694663,negative,positive,negative,negative,1.0,0.0,1.0,1.0,242200,2422.0,4182.0,162976.0,679200.0,2265.0,1967,0.1262500004295386,33124.75,0.034,0.004435,0.079163,0.467885,0.133399,0.010375,0.0,0.026,0.112865,0.12,0.027,0.83,0.212339,0.787661,0.042324,0.074845,0.042563,0.0,0.0,0.0,0.052606
17,31,17031242300,chicago,328316,0,59.21959573,74.77648334,1731.0,23.37,83.69,48.34,59.28,-51.40648334,8.913516662,-26.43648334,-15.49648334,negative,positive,negative,negative,1.0,0.0,1.0,1.0,242300,2423.0,3208.0,116094.0,545600.0,1997.0,1938,0.1267635163004667,25306.97,0.096,0.060631,0.143155,0.470231,0.120899,0.00486,0.00486,0.05,0.145262,0.142,0.09,0.822,0.252494,0.747506,0.033042,0.138092,0.05081,0.0,0.0,0.0,0.030549
17,31,17031242400,chicago,328052,0,63.78432389,83.85261447,2310.0,31.19,86.93,55.85,65.86,-52.66261447,3.077385532,-28.00261447,-17.99261447,negative,positive,negative,negative,1.0,0.0,1.0,1.0,242400,2424.0,3084.0,110795.0,628300.0,1921.0,1938,0.1266615853305983,24348.35,0.089,0.028041,0.044785,0.698951,0.202961,0.02591,0.010487,0.039,0.140402,0.111,0.077,0.833,0.203307,0.796693,0.011673,0.10668,0.061284,0.0,0.0,0.0,0.023671
17,31,17031242500,chicago,309814,0,57.17004756,70.02167434,1836.0,24.79,84.35,49.79,60.57,-45.23167434,14.32832566,-20.23167434,-9.451674343,negative,positive,negative,negative,1.0,0.0,1.0,1.0,242500,2425.0,3394.0,97438.0,601400.0,1857.0,1938,0.1196198541621876,28373.22,0.1,0.020576,0.090962,0.698534,0.18738,0.028681,0.031867,0.112,0.132587,0.1,0.058,0.675,0.323512,0.676488,0.084266,0.18739,0.049204,0.0,0.0,0.000295,0.002357
17,31,17031242600,chicago,475743,0,63.38644909,83.16174478,2129.0,28.74,86.01,53.61,63.93,-54.42174478,2.848255215,-29.55174478,-19.23174478,negative,positive,negative,negative,1.0,0.0,1.0,1.0,242600,2426.0,5888.0,96607.0,582400.0,1751.0,1938,0.1836853992352884,32054.81,0.097,0.080067,0.019902,0.648659,0.17318,0.043678,0.045211,0.155,0.101053,0.184,0.133,0.477,0.529552,0.470448,0.090523,0.398268,0.0,0.0,0.0,0.0,0.040761
17,31,17031242700,chicago,175572,0,50.25391443,51.50365755,695.0,9.38,73.46,30.63,42.23,-42.12365755,21.95634245,-20.87365755,-9.273657545,negative,positive,negative,negative,1.0,0.0,1.0,1.0,242700,2427.0,1880.0,82351.0,554300.0,1600.0,1938,0.0677887281884085,27733.22,0.15,0.02292,0.059859,0.637953,0.188514,0.091136,0.134831,0.095,0.098404,0.195,0.068,0.566,0.525532,0.474468,0.112766,0.350532,0.004255,0.0,0.0,0.01117,0.046809
17,31,17031242800,chicago,439630,0,64.81572631,85.55946898,1426.0,19.25,81.52,43.88,55.21,-66.30946898,-4.039468979,-41.67946898,-30.34946898,negative,negative,negative,negative,1.0,1.0,1.0,1.0,242800,2428.0,1575.0,180750.0,671900.0,1953.0,1953,0.1697420919820362,9278.78,0.053,0.018667,0.078125,0.409605,0.04096,0.018362,0.035311,0.111,0.128889,0.19,0.069,0.721,0.233651,0.766349,0.006349,0.184127,0.015238,0.0,0.0,0.0,0.027937
17,31,17031242900,chicago,323819,0,61.6704932,80.00541859,1312.0,17.71,80.58,42.09,53.53,-62.29541859,0.574581414,-37.91541859,-26.47541859,negative,positive,negative,negative,1.0,0.0,1.0,1.0,242900,2429.0,2242.0,141645.0,492700.0,1819.0,1938,0.1250272148932761,17932.1,0.046,0.03569,0.103061,0.473265,0.065984,0.010239,0.002275,0.08,0.217217,0.23,0.031,0.694,0.41347,0.58653,0.036128,0.291704,0.06512,0.0,0.0,0.0,0.020517
17,31,17031243000,chicago,324547,0,57.65582302,71.20021674,1358.0,18.33,80.97,42.82,54.22,-52.87021674,9.769783257,-28.38021674,-16.98021674,negative,positive,negative,negative,1.0,0.0,1.0,1.0,243000,2430.0,2364.0,149280.0,479700.0,2081.0,1974,0.1253082972647314,18865.47,0.044,0.019608,0.055648,0.53562,0.086192,0.019349,0.05365,0.053,0.132403,0.126,0.096,0.765,0.481387,0.518613,0.079103,0.197124,0.126481,0.0,0.0,0.021151,0.05753
17,31,17031243100,chicago,324004,0,68.35394498,90.7206719,1560.0,21.06,82.52,45.89,57.06,-69.6606719,-8.200671905,-44.8306719,-33.6606719,negative,negative,negative,negative,1.0,1.0,1.0,1.0,243100,2431.0,1912.0,125000.0,780600.0,1741.0,1938,0.1250986437926157,15283.94,0.025,0.039474,0.076923,0.444079,0.134868,0.04386,0.026316,0.153,0.107218,0.14,0.096,0.778,0.538703,0.461297,0.028766,0.376046,0.079498,0.0,0.0,0.0,0.054393
17,31,17031243200,chicago,323850,0,59.11950052,74.53264698,1710.0,23.09,83.55,48.05,59.01,-51.44264698,9.017353021,-26.48264698,-15.52264698,negative,positive,negative,negative,1.0,0.0,1.0,1.0,243200,2432.0,2587.0,123750.0,665400.0,2189.0,1980,0.1250391840601924,20689.51,0.093,0.038265,0.029801,0.43686,0.12884,0.020478,0.009386,0.107,0.172787,0.175,0.045,0.692,0.499034,0.500966,0.060688,0.29223,0.089293,0.0,0.0,0.0,0.056823
17,31,17031243300,chicago,327093,0,70.91314229,93.61961528,1252.0,16.9,80.06,41.11,52.62,-76.71961528,-13.55961528,-52.50961528,-40.99961528,negative,negative,negative,negative,1.0,1.0,1.0,1.0,243300,2433.0,2340.0,128000.0,664600.0,2146.0,1952,0.126291313360508,18528.59,0.056,0.031157,0.019391,0.763418,0.382062,0.050847,0.033192,0.052,0.082051,0.056,0.026,0.801,0.311111,0.688889,0.025214,0.141453,0.076068,0.0,0.0,0.0,0.068376
17,31,17031243400,chicago,328390,0,71.17899061,93.89054457,1551.0,20.94,82.46,45.76,56.94,-72.95054457,-11.43054457,-48.13054457,-36.95054457,negative,negative,negative,negative,1.0,1.0,1.0,1.0,243400,2434.0,2972.0,125278.0,462700.0,1899.0,1971,0.1267920878602025,23439.95,0.123,0.071976,0.042305,0.541613,0.289373,0.042254,0.033931,0.084,0.155787,0.095,0.095,0.746,0.498318,0.501682,0.043069,0.246299,0.060229,0.0,0.0,0.0,0.148721
17,31,17031243500,chicago,657987,0,80.40504065,98.6318071,3141.0,42.41,90.37,65.12,73.6,-56.2218071,-8.261807098,-33.5118071,-25.0318071,negative,negative,negative,negative,1.0,1.0,1.0,1.0,243500,2435.0,4824.0,157283.0,601300.0,2542.0,2003,0.2540502010258263,18988.37,0.06,0.02373,0.071282,0.666052,0.239114,0.0,0.015129,0.029,0.143449,0.106,0.01,0.828,0.391169,0.608831,0.113806,0.161277,0.068408,0.0,0.0,0.0,0.047678
17,31,17031250200,chicago,499204,0,60.40059574,77.59414793,1142.0,15.42,79.03,39.27,50.85,-62.17414793,1.435852073,-38.32414793,-26.74414793,negative,positive,negative,negative,1.0,0.0,1.0,1.0,250200,2502.0,2610.0,45956.0,276500.0,1020.0,1951,0.1927437419780278,13541.3,0.248,0.127993,0.021348,0.469575,0.208955,0.159587,0.259472,0.194,0.222605,0.243,0.144,0.104,0.982375,0.017625,0.462452,0.511111,0.0,0.0,0.0,0.008812,0.0
17,31,17031250300,chicago,618881,0,58.77969009,73.65212679,1366.0,18.44,81.03,42.94,54.34,-55.21212679,7.377873205,-30.71212679,-19.31212679,negative,positive,negative,negative,1.0,0.0,1.0,1.0,250300,2503.0,5144.0,60573.0,299100.0,1256.0,1942,0.2389512900119066,21527.4,0.219,0.16088,0.053824,0.495808,0.115569,0.166467,0.216766,0.16,0.24203,0.33,0.153,0.188,0.941291,0.058709,0.558515,0.347006,0.01458,0.0,0.0,0.0,0.02119
17,31,17031250400,chicago,1308325,0,74.4567349,96.30181523,1902.0,25.68,84.75,50.67,61.36,-70.62181523,-11.55181523,-45.63181523,-34.94181523,negative,negative,negative,negative,1.0,1.0,1.0,1.0,250400,2504.0,5733.0,47723.0,257300.0,1392.0,1938,0.5051471066405784,11349.17,0.158,0.137248,0.060341,0.452451,0.183333,0.065686,0.203922,0.113,0.146171,0.194,0.172,0.173,0.981162,0.018838,0.621315,0.305425,0.0,0.0,0.0,0.0,0.054422
17,31,17031250500,chicago,2061581,0,75.28550773,96.73530209,3014.0,40.69,89.91,63.79,72.52,-56.04530209,-6.825302086,-32.94530209,-24.21530209,negative,negative,negative,negative,1.0,1.0,1.0,1.0,250500,2505.0,7509.0,102237.0,333100.0,1514.0,1952,0.795980874213357,9433.64,0.096,0.041606,0.054629,0.112803,0.053287,0.023183,0.038408,0.127,0.200426,0.232,0.138,0.451,0.663604,0.336396,0.186576,0.384871,0.033027,0.0,0.0,0.012918,0.046211
17,31,17031250600,chicago,647765,0,53.04542002,59.60444324,1385.0,18.7,81.19,43.24,54.61,-40.90444324,21.58555676,-16.36444324,-4.99444324,negative,positive,negative,negative,1.0,0.0,1.0,1.0,250600,2506.0,3887.0,,265600.0,999.0,1938,0.2501034647606934,15541.57,0.258,0.113345,0.06882,0.174208,0.14178,0.159879,0.07994,0.051,0.058657,0.232,0.192,0.208,0.995112,0.004888,0.78904,0.205814,0.0,0.0,0.0,0.0,0.000257
17,31,17031250700,chicago,662318,0,52.96094976,59.36060688,1842.0,24.87,84.39,49.87,60.64,-34.49060688,25.02939312,-9.490606882,1.279393118,negative,positive,negative,positive,1.0,0.0,1.0,0.0,250700,2507.0,6676.0,50858.0,239300.0,1249.0,1938,0.2557224094746906,26106.43,0.224,0.181989,0.06722,0.729093,0.312722,0.189502,0.342972,0.089,0.084032,0.218,0.14,0.175,0.981426,0.018574,0.698772,0.223487,0.0,0.0,0.0,0.04988,0.009287
17,31,17031250800,chicago,574711,0,59.1188443,74.51910051,964.0,13.01,77.13,36.08,47.75,-61.50910051,2.610899485,-38.43910051,-26.76910051,negative,positive,negative,negative,1.0,0.0,1.0,1.0,250800,2508.0,2742.0,77414.0,268500.0,1258.0,1938,0.2218971576668744,12357.08,0.198,0.08104,0.041096,0.269048,0.222619,0.1,0.209524,0.142,0.098468,0.252,0.137,0.098,0.995988,0.004012,0.660102,0.309993,0.008753,0.0,0.0,0.0,0.017141
17,31,17031251000,chicago,466955,0,63.48781258,83.35139529,747.0,10.09,74.27,31.76,43.39,-73.26139529,-9.081395286,-51.59139529,-39.96139529,negative,negative,negative,negative,1.0,1.0,1.0,1.0,251000,2510.0,1196.0,40625.0,242600.0,1143.0,1938,0.1802923334655772,6633.67,0.314,0.178445,0.089485,0.481572,0.154791,0.07371,0.130221,0.216,0.248328,0.18,0.1,0.216,1.0,0.0,0.601171,0.398829,0.0,0.0,0.0,0.0,0.0
17,31,17031251100,chicago,496455,0,44.39236463,35.42400433,1287.0,17.38,80.37,41.68,53.16,-18.04400433,44.94599567,6.255995665,17.73599567,negative,positive,positive,positive,1.0,0.0,0.0,0.0,251100,2511.0,4521.0,43370.0,239400.0,1179.0,1948,0.1916823471440569,23585.9,0.304,0.1588,0.041711,0.578125,0.364397,0.170201,0.138393,0.082,0.075426,0.283,0.211,0.128,0.99823,0.00177,0.741871,0.237558,0.000221,0.0,0.0,0.0,0.01858
17,31,17031251200,chicago,662289,0,42.74635375,30.73692766,1694.0,22.87,83.45,47.82,58.81,-7.866927662,52.71307234,17.08307234,28.07307234,negative,positive,positive,positive,1.0,0.0,0.0,0.0,251200,2512.0,4314.0,60064.0,242200.0,972.0,1938,0.2557112125120914,16870.59,0.151,0.105471,0.075037,0.350201,0.244177,0.119679,0.199197,0.171,0.234353,0.22,0.172,0.105,0.996987,0.003013,0.645109,0.335188,0.0,0.01669,0.0,0.0,0.0
17,31,17031251300,chicago,653465,0,48.89502167,47.67000813,1381.0,18.64,81.16,43.18,54.56,-29.03000813,33.48999187,-4.490008128,6.889991872,negative,positive,negative,positive,1.0,0.0,1.0,0.0,251300,2513.0,4515.0,43138.0,271800.0,1160.0,1938,0.2523042470646709,17895.06,0.28,0.136134,0.113153,0.668394,0.24158,0.071244,0.169689,0.037,0.040753,0.193,0.189,0.181,0.968771,0.031229,0.801772,0.144408,0.000664,0.0,0.0,0.0,0.021927
17,31,17031251400,chicago,688028,0,52.5703524,58.15497155,1192.0,16.09,79.51,40.12,51.67,-42.06497155,21.35502845,-18.03497155,-6.484971552,negative,positive,negative,negative,1.0,0.0,1.0,1.0,251400,2514.0,3170.0,24160.0,315100.0,988.0,1943,0.2656490959721047,11933.04,0.26,0.179104,0.052366,0.844886,0.536112,0.254968,0.178381,0.027,0.020189,0.128,0.375,0.106,0.958991,0.041009,0.891798,0.059937,0.0,0.0,0.0,0.0,0.007256
17,31,17031251500,chicago,683926,0,50.90936925,53.31888377,1422.0,19.2,81.48,43.82,55.15,-34.11888377,28.16111623,-9.498883771,1.831116229,negative,positive,negative,positive,1.0,0.0,1.0,0.0,251500,2515.0,4489.0,54938.0,241100.0,1153.0,1948,0.2640653049175581,16999.58,0.306,0.218613,0.06859,0.587061,0.35031,0.123882,0.245699,0.125,0.177322,0.225,0.092,0.161,0.995545,0.004455,0.716418,0.252172,0.014034,0.0,0.0,0.005346,0.007574
17,31,17031251600,chicago,480786,0,47.32131048,43.33513953,1177.0,15.89,79.36,39.86,51.43,-27.44513953,36.02486047,-3.475139529,8.094860471,negative,positive,negative,positive,1.0,0.0,1.0,0.0,251600,2516.0,3983.0,46869.0,206100.0,1238.0,1938,0.1856325124210705,21456.37,0.199,0.161712,0.130855,0.408041,0.272027,0.076133,0.174508,0.093,0.071805,0.358,0.11,0.124,0.83756,0.16244,0.579212,0.249561,0.0,0.0,0.0,0.008787,0.0
17,31,17031251700,chicago,486655,0,65.82540696,87.29341642,785.0,10.6,74.82,32.55,44.21,-76.69341642,-12.47341642,-54.74341642,-43.08341642,negative,negative,negative,negative,1.0,1.0,1.0,1.0,251700,2517.0,1368.0,55750.0,244600.0,1308.0,1938,0.1878985459898501,7280.52,0.26,0.101868,0.034934,0.513575,0.210407,0.076923,0.047511,0.121,0.133041,0.24,0.183,0.151,0.986842,0.013158,0.67617,0.310673,0.0,0.0,0.0,0.0,0.0
17,31,17031251800,chicago,997741,0,72.2595928,94.60850718,2658.0,35.88,88.5,59.9,69.3,-58.72850718,-6.10850718,-34.70850718,-25.30850718,negative,negative,negative,negative,1.0,1.0,1.0,1.0,251800,2518.0,4532.0,34220.0,266300.0,1303.0,1942,0.3852299538162745,11764.4,0.313,0.162053,0.171604,0.748459,0.387793,0.114057,0.276202,0.015,0.042807,0.231,0.133,0.094,0.995587,0.004413,0.914607,0.069947,0.0,0.0,0.0,0.0,0.011033
17,31,17031251900,chicago,632452,0,51.57363566,55.35085343,1192.0,16.09,79.51,40.12,51.67,-39.26085343,24.15914657,-15.23085343,-3.680853427,negative,positive,negative,negative,1.0,0.0,1.0,1.0,251900,2519.0,5519.0,42677.0,233500.0,1003.0,1949,0.2441910824061659,22601.15,0.21,0.204523,0.050598,0.764163,0.498112,0.100294,0.25556,0.063,0.067404,0.198,0.108,0.061,0.988404,0.011596,0.841819,0.129371,0.0,0.0,0.0,0.0,0.017213
17,31,17031252000,chicago,624594,0,47.12344945,42.86101328,1001.0,13.51,77.55,36.76,48.42,-29.35101328,34.68898672,-6.101013276,5.558986724,negative,positive,negative,positive,1.0,0.0,1.0,0.0,252000,2520.0,5643.0,36645.0,245800.0,1162.0,1948,0.2411570916439458,23399.69,0.24,0.213355,0.112773,0.785128,0.434501,0.157371,0.198444,0.012,0.023746,0.285,0.162,0.142,0.884636,0.115364,0.791955,0.054404,0.001772,0.00124,0.0,0.003367,0.031898
17,31,17031252101,chicago,827450,24575,42.90943578,31.18396099,334.0,4.51,65.25,21.23,31.87,-26.67396099,34.06603901,-9.953960986,0.686039014,negative,positive,negative,positive,1.0,0.0,1.0,0.0,252101,2521.01,1801.0,51250.0,244800.0,1056.0,1945,0.3194802311273931,5637.28,0.068,0.121252,0.070545,0.693742,0.39281,0.05992,0.190413,0.027,0.012771,0.135,0.155,0.125,1.0,0.0,0.93226,0.005552,0.0,0.0,0.0,0.0,0.062188
17,31,17031252102,chicago,670761,0,45.12284175,37.3746952,1372.0,18.52,81.08,43.04,54.43,-18.8546952,43.7053048,5.665304795,17.0553048,negative,positive,positive,positive,1.0,0.0,0.0,0.0,252102,2521.02,5766.0,52049.0,197100.0,1319.0,1953,0.2589822699996874,22264.07,0.219,0.176323,0.105976,0.680927,0.427807,0.11943,0.236631,0.038,0.043704,0.266,0.097,0.111,0.987686,0.012314,0.830905,0.082726,0.00659,0.0,0.0,0.0,0.067464
17,31,17031252201,chicago,386790,0,46.12307996,40.02980222,743.0,10.03,74.21,31.67,43.3,-29.99980222,34.18019778,-8.359802222,3.270197778,negative,positive,negative,positive,1.0,0.0,1.0,0.0,252201,2522.01,3128.0,49100.0,239900.0,1251.0,1954,0.1493404539220066,20945.43,0.334,0.260198,0.093063,0.572761,0.204291,0.102612,0.140858,0.022,0.035166,0.171,0.156,0.182,0.971547,0.028453,0.949169,0.02046,0.0,0.0,0.0,0.0,0.001918
17,31,17031252202,chicago,637446,0,70.19030777,92.83392035,1889.0,25.5,84.67,50.5,61.2,-67.33392035,-8.163920347,-42.33392035,-31.63392035,negative,negative,negative,negative,1.0,1.0,1.0,1.0,252202,2522.02,5129.0,46875.0,257100.0,1156.0,1938,0.246119276586177,20839.49,0.312,0.178506,0.064388,0.68396,0.344627,0.065643,0.240868,0.015,0.008189,0.339,0.122,0.091,0.997075,0.002925,0.955157,0.015598,0.008189,0.0,0.001365,0.0,0.016767
17,31,17031260100,chicago,325451,0,52.43145373,57.81630994,608.0,8.21,71.96,28.65,40.14,-49.60630994,14.14369006,-29.16630994,-17.67630994,negative,positive,negative,negative,1.0,0.0,1.0,1.0,260100,2601.0,1106.0,15817.0,325500.0,491.0,1968,0.1256573336160991,8801.71,0.359,0.182556,0.089532,0.889561,0.750378,0.32829,0.370651,0.0,0.002712,0.127,0.33,0.073,0.994575,0.005425,0.931284,0.051537,0.011754,0.0,0.0,0.0,0.0
17,31,17031260200,chicago,328451,0,63.78552133,83.86616093,870.0,11.75,75.98,34.27,45.95,-72.11616093,-7.886160932,-49.59616093,-37.91616093,negative,negative,negative,negative,1.0,1.0,1.0,1.0,260200,2602.0,1209.0,49250.0,162500.0,1142.0,1938,0.1268156400918767,9533.52,0.15,0.065466,0.173828,0.780142,0.288416,0.134752,0.06383,0.037,0.038875,0.176,0.145,0.094,0.993383,0.006617,0.845327,0.11828,0.018197,0.0,0.0,0.01158,0.0
17,31,17031260300,chicago,329187,0,46.22490697,40.3413709,640.0,8.64,72.53,29.39,40.93,-31.7013709,32.1886291,-10.9513709,0.588629098,negative,positive,negative,positive,1.0,0.0,1.0,0.0,260300,2603.0,1429.0,,242600.0,994.0,1961,0.1270998112806008,11243.13,0.399,0.138315,0.191888,0.685328,0.440154,0.15251,0.225869,0.106,0.092372,0.355,0.097,0.04,0.978307,0.021693,0.844647,0.130161,0.0,0.0,0.0,0.0,0.003499
17,31,17031260400,chicago,328225,0,49.74005926,50.06773232,836.0,11.29,75.53,33.6,45.27,-38.77773232,25.46226768,-16.46773232,-4.797732322,negative,positive,negative,negative,1.0,0.0,1.0,1.0,260400,2604.0,1511.0,,161200.0,1333.0,1952,0.1267283810040348,11923.14,0.638,0.310938,0.100855,0.769962,0.11597,0.013308,0.057034,0.057,0.063534,0.276,0.126,0.046,1.0,0.0,0.82859,0.158835,0.0,0.0,0.0,0.0,0.012574
17,31,17031260500,chicago,337553,0,56.28661002,68.03034408,965.0,13.03,77.14,36.09,47.76,-55.00034408,9.10965592,-31.94034408,-20.27034408,negative,positive,negative,negative,1.0,0.0,1.0,1.0,260500,2605.0,1985.0,54417.0,217500.0,1493.0,1938,0.1303299419393859,15230.58,0.277,0.146722,0.109643,0.462908,0.12908,0.043027,0.074184,0.002,0.016121,0.246,0.149,0.133,1.0,0.0,0.967254,0.032746,0.0,0.0,0.0,0.0,0.0
17,31,17031260600,chicago,318825,0,52.016552,56.70549986,880.0,11.88,76.1,34.47,46.15,-44.82549986,19.39450014,-22.23549986,-10.55549986,negative,positive,negative,negative,1.0,0.0,1.0,1.0,260600,2606.0,1793.0,50368.0,189600.0,1372.0,1938,0.1230990207132649,14565.51,0.218,0.269036,0.279343,0.477199,0.177524,0.123779,0.175896,0.048,0.058003,0.223,0.128,0.1,0.968767,0.031233,0.885666,0.078081,0.00502,0.0,0.0,0.0,0.0
17,31,17031260700,chicago,329201,0,54.18470024,62.82850176,901.0,12.16,76.37,34.88,46.56,-50.66850176,13.54149824,-27.94850176,-16.26850176,negative,positive,negative,negative,1.0,0.0,1.0,1.0,260700,2607.0,1198.0,67986.0,242600.0,1285.0,1938,0.1271052167108211,9425.26,0.299,0.111111,0.274295,0.552916,0.073434,0.095032,0.073434,0.048,0.035893,0.169,0.15,0.216,0.984975,0.015025,0.770451,0.214524,0.0,0.0,0.0,0.0,0.0
17,31,17031260800,chicago,328945,0,59.6433599,75.71118938,846.0,11.42,75.66,33.8,45.47,-64.29118938,-0.05118938,-41.91118938,-30.24118938,negative,negative,negative,negative,1.0,1.0,1.0,1.0,260800,2608.0,1719.0,35462.0,205300.0,1312.0,1941,0.1270063745582214,13534.75,0.134,0.276974,0.301411,0.864358,0.382395,0.178932,0.252525,0.0,0.0,0.271,0.109,0.038,1.0,0.0,0.979058,0.00349,0.0,0.0,0.0,0.0,0.017452
17,31,17031260900,chicago,228195,0,55.18108149,65.19913303,601.0,8.11,71.83,28.48,39.96,-57.08913303,6.630866974,-36.71913303,-25.23913303,negative,positive,negative,negative,1.0,0.0,1.0,1.0,260900,2609.0,1174.0,23495.0,245900.0,1255.0,1938,0.0881065820800235,13324.77,0.471,0.228643,0.196891,0.623656,0.402151,0.2,0.105376,0.022,0.003407,0.172,0.203,0.178,0.951448,0.048552,0.877342,0.039182,0.0,0.0,0.0,0.0,0.034923
17,31,17031261000,chicago,499037,0,60.70510099,78.1766459,1108.0,14.96,78.69,38.68,50.29,-63.2166459,0.513354105,-39.4966459,-27.8866459,negative,positive,negative,negative,1.0,0.0,1.0,1.0,261000,2610.0,1972.0,47708.0,175000.0,1420.0,1938,0.1926792629175429,10234.62,0.23,0.149682,0.212366,0.688282,0.406143,0.112628,0.110353,0.073,0.073022,0.184,0.153,0.118,1.0,0.0,0.908722,0.059331,0.031947,0.0,0.0,0.0,0.0
17,31,17031270500,chicago,561347,0,46.46202534,41.04578705,475.0,6.41,69.19,25.32,36.53,-34.63578705,28.14421295,-15.72578705,-4.51578705,negative,positive,negative,negative,1.0,0.0,1.0,1.0,270500,2705.0,1426.0,24181.0,165500.0,928.0,1954,0.2167372884194437,6579.39,0.572,0.153086,0.180217,0.766942,0.32562,0.333884,0.233058,0.028,0.04418,0.409,0.174,0.186,0.95582,0.04418,0.95582,0.0,0.0,0.0,0.0,0.0,0.0
